NSC,OV:IGROV1,OV:OVCAR-3,OV:OVCAR-4,OV:OVCAR-5,OV:OVCAR-8,OV:SK-OV-3,OV:NCI/ADR-RES
744048,1.0,0.0,0.0,0.0,0.0,0.0,0.0
744059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744060,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744062,1.0,0.0,0.0,0.0,0.0,0.0,0.0
744063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744065,1.0,0.0,0.0,0.0,0.0,0.0,0.0
744068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744070,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744145,1.0,0.0,0.0,0.0,0.0,0.0,0.0
744152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744166,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744329,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744450,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744609,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744623,1.0,0.0,0.0,0.0,0.0,0.0,0.0
744624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744628,1.0,0.0,0.0,0.0,0.0,0.0,0.0
744629,1.0,0.0,0.0,0.0,0.0,0.0,0.0
744630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744633,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744635,0.0,0.0,1.0,0.0,0.0,0.0,0.0
744636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744646,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744650,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744656,1.0,0.0,0.0,0.0,0.0,0.0,0.0
744658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744860,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744989,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745090,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745450,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745476,1.0,0.0,0.0,0.0,0.0,0.0,0.0
745484,1.0,1.0,0.0,0.0,0.0,0.0,0.0
745485,0.0,1.0,0.0,0.0,0.0,0.0,0.0
745486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745487,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745501,0.0,0.0,1.0,0.0,0.0,0.0,0.0
745523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745540,1.0,0.0,0.0,0.0,0.0,0.0,0.0
745543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745750,0.0,0.0,0.0,0.0,0.0,1.0,0.0
745813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745931,1.0,0.0,0.0,0.0,0.0,0.0,0.0
745939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745940,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746060,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746314,0.0,1.0,0.0,0.0,0.0,0.0,0.0
746351,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746540,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746685,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746694,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746807,0.0,0.0,0.0,0.0,1.0,0.0,0.0
746809,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746821,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746824,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746840,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746890,1.0,0.0,0.0,0.0,0.0,0.0,0.0
746928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746930,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747139,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747167,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747270,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747451,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747461,0.0,1.0,0.0,0.0,0.0,0.0,0.0
747520,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747523,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747525,1.0,0.0,0.0,0.0,0.0,0.0,0.0
747526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747650,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748254,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748266,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748337,1.0,0.0,0.0,0.0,0.0,0.0,0.0
748378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748583,1.0,0.0,0.0,1.0,0.0,0.0,0.0
748641,1.0,0.0,0.0,0.0,0.0,0.0,0.0
748642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748653,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748669,1.0,0.0,0.0,0.0,0.0,0.0,0.0
748671,1.0,0.0,0.0,0.0,0.0,0.0,0.0
748673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748674,0.0,1.0,0.0,0.0,0.0,0.0,0.0
748695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748708,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748742,0.0,0.0,0.0,1.0,0.0,0.0,0.0
748854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748873,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748896,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749086,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749150,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749160,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749169,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749220,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749550,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749646,0.0,0.0,0.0,0.0,0.0,1.0,0.0
749650,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749792,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749795,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749802,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749856,1.0,0.0,0.0,0.0,0.0,0.0,0.0
749858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749870,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749910,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749924,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750180,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750213,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750325,1.0,0.0,0.0,0.0,0.0,0.0,0.0
750330,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750340,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750341,0.0,1.0,0.0,0.0,0.0,0.0,0.0
750343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750421,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750440,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
